"time","country","type","value"
2010,"USA","Gas Usage (Quads)",6.616684011475
2010,"USA","Coal Usage (Quads)",20.205159273507
2010,"USA","Coal Price",2.46021714619961
2010,"USA","Gas Price",5.41831979617874
2012,"USA","Gas Usage (Quads)",8.40090681362024
2012,"USA","Coal Usage (Quads)",15.4838567479107
2012,"USA","Coal Price",2.4278790965772
2012,"USA","Gas Price",3.66946052461582
2014,"USA","Gas Usage (Quads)",8.02049910780869
2014,"USA","Coal Usage (Quads)",16.5233410446149
2014,"USA","Coal Price",2.35360853432612
2014,"USA","Gas Price",5.20769939628205
2016,"USA","Gas Usage (Quads)",10.5131460761932
2016,"USA","Coal Usage (Quads)",11.5453759763361
2016,"USA","Coal Price",2.09821299438707
2016,"USA","Gas Price",3.93652394460453
2018,"USA","Gas Usage (Quads)",10.0054268490109
2018,"USA","Coal Usage (Quads)",11.5358290434191
2018,"USA","Coal Price",2.17152041137856
2018,"USA","Gas Price",4.09780035070344
2020,"USA","Gas Usage (Quads)",10.0118001310224
2020,"USA","Coal Usage (Quads)",10.6495789210737
2020,"USA","Coal Price",2.22204034654408
2020,"USA","Gas Price",4.05588177852851
2022,"USA","Gas Usage (Quads)",10.4526182959451
2022,"USA","Coal Usage (Quads)",10.3709543181061
2022,"USA","Coal Price",2.21747406426623
2022,"USA","Gas Price",4.00178244155138
2024,"USA","Gas Usage (Quads)",10.7852704846698
2024,"USA","Coal Usage (Quads)",10.2636024508
2024,"USA","Coal Price",2.22894930483734
2024,"USA","Gas Price",4.0028287751447
2026,"USA","Gas Usage (Quads)",10.853250133271
2026,"USA","Coal Usage (Quads)",10.503249283883
2026,"USA","Coal Price",2.22887123806747
2026,"USA","Gas Price",4.00873509724029
2028,"USA","Gas Usage (Quads)",11.2951793715428
2028,"USA","Coal Usage (Quads)",9.83981546209009
2028,"USA","Coal Price",2.20434508859714
2028,"USA","Gas Price",4.07436917145401
2030,"USA","Gas Usage (Quads)",11.8008715749045
2030,"USA","Coal Usage (Quads)",9.07945794122373
2030,"USA","Coal Price",2.17452461186083
2030,"USA","Gas Price",4.11863206495631
2032,"USA","Gas Usage (Quads)",12.6725615356873
2032,"USA","Coal Usage (Quads)",8.56155875924833
2032,"USA","Coal Price",2.17688510336236
2032,"USA","Gas Price",4.22863086943654
2034,"USA","Gas Usage (Quads)",13.8010261620915
2034,"USA","Coal Usage (Quads)",8.44229215322677
2034,"USA","Coal Price",2.18754295798774
2034,"USA","Gas Price",4.32447546600022
2036,"USA","Gas Usage (Quads)",15.0981931274301
2036,"USA","Coal Usage (Quads)",7.8969847473217
2036,"USA","Coal Price",2.19378513306831
2036,"USA","Gas Price",4.31918294733609
2038,"USA","Gas Usage (Quads)",16.4410656643698
2038,"USA","Coal Usage (Quads)",7.1480701142802
2038,"USA","Coal Price",2.21836268923835
2038,"USA","Gas Price",4.39772427434431
2040,"USA","Gas Usage (Quads)",17.5831261642194
2040,"USA","Coal Usage (Quads)",6.51181422206736
2040,"USA","Coal Price",2.24483607019336
2040,"USA","Gas Price",4.45084605481763
2042,"USA","Gas Usage (Quads)",18.6627093832387
2042,"USA","Coal Usage (Quads)",5.91018220608161
2042,"USA","Coal Price",2.24517532504419
2042,"USA","Gas Price",4.7242023328915
2044,"USA","Gas Usage (Quads)",19.2763170601847
2044,"USA","Coal Usage (Quads)",5.56780142686966
2044,"USA","Coal Price",2.24858106163814
2044,"USA","Gas Price",4.88316345401732
2046,"USA","Gas Usage (Quads)",20.1141178522787
2046,"USA","Coal Usage (Quads)",5.09065964555329
2046,"USA","Coal Price",2.25838015494149
2046,"USA","Gas Price",5.08991634423205
2048,"USA","Gas Usage (Quads)",21.0086323104925
2048,"USA","Coal Usage (Quads)",4.59222997025281
2048,"USA","Coal Price",2.26912565048658
2048,"USA","Gas Price",5.32146239490436
2050,"USA","Gas Usage (Quads)",21.1814746152862
2050,"USA","Coal Usage (Quads)",4.49383843645941
2050,"USA","Coal Price",2.27680612372686
2050,"USA","Gas Price",5.35933013255404
